ref_bacen;nu_ordem;inicio_plantio;final_plantio;inicio_colheita;final_colheita;data_vencimento;idempreendimento;idevento;idsolo;idirrigacao;idciclo;idgrao;idcultivar;idprograma;estado
512280548;1;21/09/2021;23/09/2021;24/01/2022;26/01/2022;15/04/2022;12000000000000;48;3;1;22;3;1;1;PR
508516926;1;11/05/2019;11/05/2019;03/10/2019;03/10/2019;15/12/2019;12000000000000;48;3;1;22;3;2;1;PR
512971020;1;01/10/2021;25/10/2021;01/02/2022;20/02/2022;16/11/2022;12000000000000;48;3;1;22;8;1;1;PR
512366459;1;25/08/2021;25/10/2021;20/02/2022;02/04/2022;02/07/2022;12000000000000;48;3;1;22;8;1;1;RS
512221593;1;11/08/2021;11/10/2021;21/12/2021;21/02/2022;23/05/2022;12000000000000;48;3;1;22;8;99;1;PR
508648704;1;23/09/2019;15/10/2019;02/02/2020;30/03/2020;29/05/2025;12000000000000;48;3;1;22;8;2;1;RS
508819744;2;15/10/2019;20/11/2019;10/03/2020;15/04/2020;10/08/2020;12000000000000;48;3;1;22;8;1;1;RS
512561403;1;01/11/2021;30/11/2021;20/02/2022;30/03/2022;26/09/2022;12000000000000;48;9;1;22;3;99;1;RS
512252606;1;25/10/2021;28/11/2021;10/02/2022;01/04/2022;30/06/2022;12000000000000;48;3;1;22;8;99;1;RS
512291859;1;01/12/2021;31/12/2021;10/03/2022;10/05/2022;10/06/2022;12000000000000;48;9;1;22;8;1;1;RS
512573965;1;03/09/2021;03/10/2021;15/01/2022;15/02/2022;17/05/2022;12000000000000;48;3;1;22;8;2;1;RS
513636602;1;;;15/11/2022;25/12/2022;26/03/2023;12000000000000;86;9;1;22;0;99;1;SC
508989522;1;16/11/2019;30/11/2019;01/04/2020;30/04/2020;31/07/2020;12000000000000;48;3;1;22;8;99;1;RS
510441196;1;15/08/2020;30/08/2020;15/01/2021;20/02/2021;20/05/2021;12000000000000;48;2;1;22;8;3;1;RS
510020586;1;;;21/11/2020;21/01/2021;20/04/2021;12000000000000;48;9;1;22;0;99;1;RS
511794911;1;22/05/2021;25/05/2021;29/09/2021;02/10/2021;15/12/2021;12000000000000;79;3;1;22;3;1;1;PR
508546826;1;20/06/2019;20/07/2019;01/11/2019;12/12/2019;12/02/2020;12000000000000;17;3;1;22;8;3;1;RS
508738037;1;10/08/2019;11/08/2019;20/02/2020;20/03/2020;20/07/2022;12000000000000;31;3;1;22;0;11;1;RS
511357440;1;;;;;10/12/2021;12000000000000;86;3;1;0;0;11;1;MG
512487171;1;10/09/2021;15/09/2021;20/01/2022;23/01/2022;04/08/2022;12000000000000;48;3;1;22;8;1;1;PR
512286685;1;11/09/2021;11/09/2021;30/12/2021;30/12/2021;15/08/2022;12000000000000;48;2;1;22;3;1;1;PR
508591015;1;20/10/2019;20/11/2019;10/03/2020;30/04/2020;25/06/2020;12000000000000;48;3;1;22;8;2;1;RS
508929216;1;01/11/2019;15/11/2019;20/04/2020;01/05/2020;29/07/2020;12000000000000;48;2;1;22;8;3;1;RS
505912847;1;01/01/2018;28/02/2018;20/07/2018;01/08/2018;24/11/2018;12000000000000;48;3;1;22;8;1;1;PR
509475081;1;16/02/2020;17/02/2020;01/08/2020;02/08/2020;26/11/2020;12000000000000;79;3;1;22;8;1;1;PR
508377543;1;20/07/2019;20/08/2019;15/12/2019;15/01/2020;05/05/2020;12000000000000;110;2;4;1;0;1;1;SC
512382500;1;01/11/2021;30/11/2021;01/04/2022;30/04/2022;07/08/2022;12000000000000;48;3;1;22;8;1;1;RS
512678497;2;01/11/2021;30/12/2021;15/03/2022;10/05/2022;24/08/2022;12000000000000;48;3;1;22;8;1;1;RS
513493902;1;18/02/2022;19/02/2022;10/06/2022;11/06/2022;15/09/2022;12000000000000;110;3;1;22;3;1;999;PR
510419990;1;;;;;20/09/2021;12000000000000;48;2;1;22;0;11;1;RS
508218163;1;04/05/2019;06/05/2019;26/09/2019;28/09/2019;15/03/2020;12000000000000;48;3;1;22;3;2;1;PR
512877513;1;15/10/2021;15/12/2021;15/03/2022;15/05/2022;22/02/2023;12000000000000;48;3;1;22;8;3;1;RS
10008555;1;01/07/2017;31/07/2017;01/12/2017;31/12/2017;16/05/2018;12000000000000;110;3;4;1;0;1;1;SC
9919103;1;01/06/2017;30/06/2017;01/10/2017;31/10/2017;10/07/2018;12000000000000;17;3;1;22;8;3;1;RS
512300957;1;20/10/2021;30/11/2021;11/02/2022;10/04/2022;10/06/2022;12000000000000;48;3;1;22;8;99;1;RS
512425469;1;05/08/2021;30/08/2021;25/01/2022;25/02/2022;21/07/2022;12000000000000;48;3;1;22;8;1;1;RS
512575078;1;15/11/2021;15/12/2021;20/03/2022;30/04/2022;20/07/2022;12000000000000;48;3;1;22;8;3;1;RS
507327586;1;01/10/2018;01/10/2018;01/02/2019;01/02/2019;15/05/2019;12000000000000;48;3;1;22;8;1;1;PR
510337362;1;01/12/2020;31/12/2020;21/03/2021;20/04/2021;15/06/2021;12000000000000;48;3;1;22;8;1;1;RS
506113208;1;01/01/2018;31/03/2018;01/05/2018;28/08/2018;09/10/2018;12000000000000;48;3;1;22;8;1;1;PR
512291226;1;11/09/2021;10/10/2021;20/01/2022;05/02/2022;01/07/2022;12000000000000;48;3;1;22;8;1;1;PR
508700307;1;15/10/2019;15/12/2019;15/03/2020;15/05/2020;15/07/2020;12000000000000;48;1;1;22;8;2;1;RS
508895234;1;10/10/2019;10/12/2019;20/03/2020;10/04/2020;04/07/2025;12000000000000;48;3;1;22;8;1;1;RS
509674294;1;06/02/2020;28/02/2020;15/06/2020;01/08/2020;28/01/2021;12000000000000;48;3;1;22;8;1;1;PR
512077625;1;05/05/2021;05/05/2021;01/09/2021;01/09/2021;03/01/2022;12000000000000;48;3;1;22;8;2;1;PR
510670217;1;30/10/2020;30/11/2020;17/02/2021;20/03/2021;15/06/2021;12000000000000;48;3;1;22;3;1;1;PR
512701247;1;21/11/2021;10/12/2021;05/04/2022;20/04/2022;18/07/2022;12000000000000;48;3;1;22;8;1;50;RS
512579799;1;01/11/2021;30/11/2021;15/03/2022;14/04/2022;14/07/2022;12000000000000;48;3;1;22;8;99;1;RS
507483199;1;21/09/2018;05/10/2018;21/01/2019;05/02/2019;15/05/2019;12000000000000;48;3;1;22;8;1;1;PR
7427021;1;;;;;17/02/2017;12000000000000;24;3;1;22;8;1;50;PR
506717372;1;01/06/2018;20/07/2018;19/10/2018;07/12/2018;15/05/2019;12000000000000;17;3;1;22;3;1;1;PR
510843343;1;25/09/2020;05/10/2020;23/01/2021;02/02/2021;02/06/2021;12000000000000;48;3;1;22;8;1;1;PR
512472750;1;05/09/2021;15/09/2021;15/02/2022;10/03/2022;09/06/2022;12000000000000;48;2;1;22;3;1;1;RS
510174079;1;20/05/2020;30/05/2020;01/10/2020;15/10/2020;12/06/2021;12000000000000;24;3;1;22;8;2;50;RS
512521435;1;15/11/2021;20/11/2021;25/03/2022;30/03/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
508712305;1;01/10/2019;20/11/2019;01/03/2020;25/04/2020;18/10/2020;12000000000000;48;9;1;22;8;99;1;RS
510422085;1;15/12/2020;17/12/2020;09/05/2021;11/05/2021;20/06/2021;12000000000000;48;2;1;22;8;1;1;RS
508837040;1;21/10/2019;10/12/2019;20/03/2020;15/04/2020;13/10/2020;12000000000000;48;3;1;22;8;2;1;RS
513612483;1;11/05/2022;11/05/2022;11/09/2022;11/09/2022;17/03/2023;12000000000000;17;3;1;22;8;1;1;PR
512392519;2;01/12/2021;15/12/2021;01/05/2022;01/05/2022;26/07/2022;12000000000000;48;3;1;22;8;1;1;RS
511249036;1;16/01/2021;28/02/2021;30/06/2021;02/08/2021;01/11/2021;12000000000000;48;3;1;22;8;99;1;PR
512482466;1;10/11/2021;20/12/2021;30/03/2022;25/05/2022;15/07/2022;12000000000000;48;1;1;22;8;2;50;RS
511912495;1;01/07/2021;01/07/2021;08/11/2021;08/11/2021;15/01/2022;12000000000000;79;3;1;22;3;1;1;PR
512455237;1;05/09/2021;10/09/2021;10/02/2022;15/02/2022;31/07/2022;12000000000000;48;3;1;22;8;1;1;PR
509380505;1;18/02/2020;18/02/2020;27/06/2020;27/06/2020;15/09/2020;12000000000000;48;3;1;22;3;1;1;PR
512449472;1;10/09/2021;10/11/2021;30/03/2022;30/05/2022;15/07/2022;12000000000000;48;3;1;22;8;1;1;SC
508634121;1;04/11/2019;23/11/2019;20/03/2020;15/04/2020;03/10/2020;12000000000000;48;3;1;22;8;3;1;RS
512601872;1;01/11/2021;30/11/2021;20/03/2022;20/04/2022;20/07/2022;12000000000000;48;3;1;22;8;99;1;RS
508032513;1;15/02/2019;20/02/2019;26/05/2019;25/07/2019;02/11/2019;12000000000000;17;3;1;22;8;1;50;PR
511180360;1;20/02/2021;20/02/2021;25/06/2021;05/07/2021;07/10/2021;12000000000000;48;3;1;22;8;1;1;PR
510340376;1;08/05/2020;08/06/2020;05/09/2020;10/10/2020;09/01/2021;12000000000000;24;3;1;22;8;2;1;PR
510700860;1;11/09/2020;10/11/2020;14/02/2021;16/04/2021;15/07/2021;12000000000000;17;3;1;22;8;99;1;PR
506640563;1;21/04/2018;21/05/2018;10/08/2018;10/09/2018;21/01/2019;12000000000000;17;3;1;22;8;3;1;PR
511472906;1;01/02/2021;28/02/2021;11/06/2021;08/07/2021;15/02/2022;12000000000000;24;3;1;22;3;1;1;PR
513130358;1;;;20/02/2022;20/03/2022;18/06/2022;12000000000000;31;9;4;0;0;99;1;SC
513803256;1;01/08/2022;20/08/2022;28/01/2023;16/02/2023;20/04/2023;12000000000000;24;2;1;22;0;1;1;SC
510755609;1;01/09/2020;20/09/2020;15/01/2021;05/03/2021;05/05/2021;12000000000000;48;3;1;22;8;1;50;RS
512474306;1;15/09/2021;15/09/2021;18/01/2022;18/01/2022;15/04/2022;12000000000000;48;3;1;22;3;1;1;PR
512357231;1;15/11/2021;10/12/2021;20/03/2022;10/04/2022;03/10/2022;12000000000000;48;3;1;22;8;1;1;RS
9580884;1;01/03/2017;01/03/2017;01/08/2017;22/08/2017;12/02/2018;12000000000000;17;2;1;22;8;1;50;PR
510810358;1;20/11/2020;22/11/2020;20/03/2021;22/03/2021;01/09/2021;12000000000000;48;3;1;22;3;1;1;SC
509727916;1;11/02/2020;18/02/2020;20/06/2020;27/06/2020;15/02/2021;12000000000000;79;3;1;22;3;1;1;PR
509186375;1;15/10/2019;15/12/2019;01/04/2020;24/05/2020;13/10/2020;12000000000000;48;2;1;22;8;3;1;RS
513167815;1;11/02/2022;28/02/2022;11/06/2022;02/08/2022;01/11/2022;12000000000000;110;3;1;22;8;99;1;PR
512550780;1;06/10/2021;15/10/2021;05/02/2022;20/02/2022;19/07/2022;12000000000000;48;9;1;22;8;99;1;PR
510474148;1;20/12/2020;10/01/2021;10/05/2021;30/05/2021;20/06/2021;12000000000000;48;9;1;22;8;1;1;RS
512687164;1;20/09/2021;30/09/2021;15/01/2022;15/02/2022;16/05/2022;12000000000000;48;3;1;22;8;99;1;RS
512504774;1;01/10/2021;30/11/2021;29/01/2022;30/03/2022;15/06/2022;12000000000000;48;3;1;22;8;1;1;RS
512564629;1;10/09/2021;10/11/2021;01/02/2022;01/04/2022;16/08/2022;12000000000000;48;3;1;22;8;3;1;RS
508623002;1;01/11/2019;20/11/2019;01/04/2020;20/04/2020;05/01/2021;12000000000000;48;3;1;22;8;1;1;RS
509921537;1;19/03/2020;20/03/2020;01/08/2020;16/08/2020;13/04/2021;12000000000000;48;2;1;22;8;3;999;PR
506953070;1;03/10/2018;05/10/2018;05/02/2019;07/02/2019;15/07/2019;12000000000000;48;3;1;22;3;1;1;PR
508807188;1;05/08/2019;30/08/2019;05/02/2020;28/02/2020;25/07/2025;12000000000000;48;3;1;22;8;1;1;RS
511126122;1;11/02/2021;15/02/2021;11/07/2021;15/07/2021;28/10/2021;12000000000000;24;3;1;22;8;1;1;PR
514376424;1;12/11/2022;12/12/2022;12/04/2023;12/05/2023;15/07/2023;12000000000000;48;3;1;22;8;2;50;RS
512244103;1;26/11/2021;27/11/2021;19/01/2022;24/01/2022;15/06/2022;12000000000000;48;3;1;22;3;1;1;RS
513303341;1;10/02/2022;20/02/2022;01/08/2022;10/08/2022;09/11/2022;12000000000000;79;3;1;22;8;1;1;PR
510357384;1;01/08/2020;31/08/2020;01/01/2021;31/01/2021;06/07/2021;12000000000000;48;3;1;22;8;1;1;RS
511406298;1;18/01/2021;25/01/2021;28/05/2021;04/06/2021;15/08/2021;12000000000000;48;3;1;22;3;1;1;PR
510098398;1;11/06/2020;20/07/2020;01/11/2020;16/11/2020;14/03/2021;12000000000000;48;3;1;22;8;6;1;RS
506434855;1;30/05/2018;31/05/2018;01/10/2018;31/10/2018;26/06/2019;12000000000000;48;3;1;22;8;3;50;PR
509482999;1;01/03/2020;10/03/2020;30/07/2020;31/07/2020;29/10/2020;12000000000000;48;9;1;22;8;99;1;PR
510946340;1;25/09/2020;30/10/2020;10/02/2021;10/04/2021;21/07/2021;12000000000000;48;2;1;22;8;1;1;RS
514503807;1;21/08/2022;30/09/2022;10/02/2023;11/04/2023;10/05/2023;12000000000000;48;3;1;22;8;1;1;RS
509021824;1;;;;;25/04/2020;12000000000000;31;3;1;1;0;1;1;PR
507462054;1;01/11/2018;30/11/2018;01/05/2019;31/05/2019;18/02/2020;12000000000000;48;2;1;22;8;3;1;GO
511287130;1;25/02/2021;26/02/2021;05/07/2021;06/07/2021;15/02/2022;12000000000000;24;3;1;22;3;1;1;PR
512322981;1;21/10/2021;10/11/2021;15/03/2022;15/04/2022;16/07/2022;12000000000000;48;3;1;22;8;1;1;RS
508486397;1;14/06/2019;28/06/2019;31/12/2019;14/01/2020;15/03/2020;12000000000000;31;2;1;24;0;2;1;SC
512358650;1;21/10/2021;05/11/2021;28/02/2022;20/04/2022;20/06/2022;12000000000000;48;9;1;22;8;99;1;RS
513744364;1;01/06/2022;30/06/2022;26/10/2022;09/11/2022;06/02/2023;12000000000000;24;2;1;22;8;5;1;RS
508257229;1;21/04/2019;21/05/2019;01/09/2019;15/09/2019;20/11/2019;12000000000000;48;3;1;22;8;3;1;PR
508257229;1;21/04/2019;21/05/2019;01/09/2019;15/09/2019;20/11/2019;12000000000000;24;3;1;22;8;3;1;PR
508929458;1;14/09/2019;20/09/2019;17/01/2020;23/01/2020;15/04/2020;12000000000000;48;1;1;22;3;1;1;PR
508720867;1;23/09/2019;23/10/2019;16/01/2020;15/02/2020;15/05/2020;12000000000000;48;1;1;22;3;1;1;RS
513930818;1;01/06/2022;10/06/2022;15/10/2022;30/10/2022;29/01/2023;12000000000000;24;3;1;22;8;2;1;RS
514135432;1;10/08/2022;31/08/2022;30/01/2023;15/02/2023;17/05/2023;12000000000000;48;3;1;22;8;99;1;RS
512662751;1;20/10/2021;15/12/2021;05/03/2022;30/04/2022;25/06/2022;12000000000000;48;2;1;22;8;99;1;RS
509059699;1;15/10/2019;25/11/2019;25/03/2020;25/04/2020;20/05/2023;12000000000000;48;3;1;22;8;2;1;RS
512426127;1;10/10/2021;30/11/2021;10/03/2022;15/04/2022;13/09/2022;12000000000000;48;3;1;22;8;99;50;RS
506245283;1;08/02/2018;10/02/2018;20/05/2018;25/05/2018;02/03/2019;12000000000000;48;3;1;22;8;3;1;PR
510422346;2;;;;;20/04/2021;12000000000000;24;2;1;0;0;3;1;RS
508454063;1;01/05/2019;30/05/2019;01/11/2019;30/11/2019;29/02/2020;12000000000000;17;3;1;2;8;1;1;SE
510038843;1;01/06/2020;05/06/2020;10/10/2020;15/10/2020;26/03/2021;12000000000000;24;3;1;22;8;2;1;RS
506131419;1;15/02/2018;19/02/2018;21/05/2018;25/05/2018;15/06/2019;12000000000000;48;3;1;22;3;2;1;PR
512788714;1;20/11/2021;10/12/2021;25/03/2022;09/04/2022;06/08/2022;12000000000000;48;2;1;22;8;8;1;RS
508770970;1;20/08/2019;20/10/2019;04/03/2020;20/03/2020;30/01/2021;12000000000000;48;2;1;22;8;6;1;RS
512531547;1;07/11/2021;10/12/2021;20/03/2022;20/05/2022;08/08/2022;12000000000000;48;3;1;22;8;3;1;RS
512770278;1;05/10/2021;30/10/2021;23/01/2022;17/02/2022;15/05/2022;12000000000000;48;3;1;22;3;1;1;PR
512026147;1;28/05/2021;10/06/2021;05/10/2021;18/10/2021;20/03/2022;12000000000000;17;2;1;22;8;2;1;RS
507329470;1;11/09/2018;10/11/2018;20/12/2018;20/01/2019;25/05/2019;12000000000000;48;3;1;22;8;1;1;PR
512380323;1;20/09/2021;30/09/2021;31/01/2022;20/02/2022;15/01/2023;12000000000000;48;2;1;22;8;3;1;RS
509977009;1;01/05/2020;31/05/2020;01/10/2020;28/10/2020;06/08/2021;12000000000000;24;3;1;22;8;3;1;RS
505417583;1;05/09/2017;10/09/2017;15/01/2018;15/04/2018;15/08/2018;12000000000000;79;3;2;21;0;99;1;PR
513824195;1;17/05/2022;17/05/2022;24/09/2022;24/09/2022;15/12/2022;12000000000000;17;3;1;22;3;1;1;PR
509658493;1;15/02/2020;10/03/2020;01/07/2020;01/08/2020;11/11/2020;12000000000000;48;3;1;22;8;1;50;PR
512405441;1;01/11/2021;30/11/2021;25/03/2022;20/04/2022;26/07/2022;12000000000000;48;2;1;22;8;3;1;RS
510120466;1;01/06/2020;10/06/2020;15/10/2020;20/10/2020;20/01/2021;12000000000000;24;3;1;22;8;1;1;RS
511546472;1;04/03/2021;04/03/2021;12/07/2021;12/07/2021;15/09/2021;12000000000000;48;3;1;22;3;1;1;PR
512415805;1;05/11/2021;30/12/2021;15/03/2022;09/05/2022;20/06/2022;12000000000000;48;3;1;22;8;2;1;RS
510371904;1;01/10/2020;20/11/2020;19/01/2021;10/03/2021;15/05/2021;12000000000000;110;3;1;22;8;1;1;SC
508706042;1;01/11/2019;30/11/2019;29/04/2020;30/04/2020;18/07/2020;12000000000000;48;3;1;22;8;99;1;RS
511648794;1;11/04/2021;20/05/2021;01/10/2021;30/11/2021;23/02/2022;12000000000000;48;3;1;22;8;1;1;BA
512946321;1;01/02/2022;28/02/2022;10/07/2022;01/08/2022;17/10/2022;12000000000000;24;3;1;22;3;99;1;PR
510052863;1;05/06/2020;18/07/2020;30/10/2020;25/11/2020;25/01/2021;12000000000000;24;3;1;22;8;99;50;RS
513561341;1;23/04/2022;23/04/2022;25/11/2022;25/11/2022;03/03/2023;12000000000000;48;3;1;22;8;1;1;BA
508770926;1;01/11/2019;30/11/2019;01/04/2020;15/05/2020;13/09/2025;12000000000000;48;3;1;22;8;3;50;RS
512275101;1;01/10/2021;31/10/2021;01/05/2022;31/05/2022;07/07/2022;12000000000000;31;9;1;22;8;1;1;PR
511984063;1;25/05/2021;26/05/2021;02/10/2021;03/10/2021;15/12/2021;12000000000000;79;3;1;22;3;1;1;PR
514384860;1;01/08/2022;31/08/2022;10/01/2023;10/03/2023;10/05/2023;12000000000000;48;3;1;22;8;1;1;RS
513579445;2;01/04/2022;31/05/2022;01/11/2022;30/11/2022;31/01/2023;12000000000000;48;3;1;22;8;8;1;SE
507949929;1;10/02/2019;28/02/2019;16/05/2019;03/06/2019;15/12/2019;12000000000000;48;3;1;22;3;2;1;PR
511125277;1;15/02/2021;10/03/2021;15/07/2021;12/08/2021;05/11/2021;12000000000000;24;3;1;22;8;99;1;PR
513891409;1;30/05/2022;30/05/2022;07/10/2022;07/10/2022;15/11/2022;12000000000000;17;3;1;22;3;1;999;PR
510409971;1;01/09/2020;01/10/2020;20/02/2021;19/04/2021;25/06/2021;12000000000000;48;3;1;22;8;2;1;RS
510831498;1;15/09/2020;15/09/2020;30/11/2020;10/01/2021;03/03/2022;12000000000000;86;9;4;0;0;99;1;SC
510078851;1;01/06/2020;01/07/2020;19/10/2020;18/11/2020;17/02/2021;12000000000000;24;2;1;22;8;2;1;RS
508233600;1;01/05/2019;31/05/2019;10/09/2019;10/10/2019;21/12/2019;12000000000000;24;3;1;22;8;1;1;PR
510407567;1;01/09/2020;25/10/2020;24/01/2021;19/03/2021;15/06/2021;12000000000000;48;2;1;22;8;2;1;RS
507459402;1;01/11/2018;11/11/2018;06/03/2019;16/03/2019;15/05/2019;12000000000000;48;2;1;22;3;4;50;PR
509729876;1;25/05/2020;25/06/2020;12/10/2020;12/11/2020;15/01/2021;12000000000000;24;3;1;22;8;2;1;RS
509952619;1;15/04/2020;30/04/2020;01/09/2020;10/09/2020;26/12/2020;12000000000000;48;3;1;22;3;2;50;PR
509013169;1;20/10/2019;30/11/2019;25/03/2020;20/04/2020;18/10/2020;12000000000000;48;3;1;22;8;99;1;RS
512471130;1;01/11/2021;30/11/2021;20/03/2022;10/04/2022;20/07/2022;12000000000000;48;3;1;22;8;2;1;RS
513367800;1;18/02/2022;18/02/2022;20/06/2022;20/06/2022;12/10/2022;12000000000000;48;3;1;22;8;1;1;PR
511901380;1;20/04/2021;20/05/2021;15/08/2021;25/09/2021;10/11/2021;12000000000000;24;2;1;22;8;2;50;PR
508196023;1;30/05/2019;10/06/2019;20/07/2019;10/09/2019;25/12/2019;12000000000000;24;3;1;22;8;1;1;PR
512322119;1;20/10/2021;15/12/2021;15/04/2022;15/05/2022;13/10/2022;12000000000000;48;3;1;22;8;3;1;RS
508291243;1;21/05/2019;30/06/2019;01/10/2019;25/10/2019;03/02/2020;12000000000000;48;3;1;22;8;3;1;PR
511893735;1;15/05/2021;15/06/2021;15/10/2021;31/10/2021;17/02/2022;12000000000000;48;3;1;22;8;6;1;RS
511241147;1;08/02/2021;10/02/2021;10/07/2021;12/07/2021;10/11/2021;12000000000000;48;3;1;22;8;8;1;PR
508828270;1;15/08/2019;30/08/2019;15/01/2020;25/01/2020;25/04/2020;12000000000000;48;3;1;22;8;2;1;RS
513544177;1;01/05/2022;10/05/2022;01/09/2022;31/10/2022;01/02/2023;12000000000000;48;2;1;22;8;8;1;BA
509445168;1;25/11/2019;30/11/2019;11/05/2020;19/05/2020;25/02/2021;12000000000000;48;3;1;22;8;1;1;RS
511519529;1;10/04/2021;10/06/2021;10/08/2021;30/09/2021;30/03/2022;12000000000000;24;3;1;22;8;1;1;PR
512166708;1;16/06/2021;10/07/2021;18/10/2021;02/11/2021;26/02/2022;12000000000000;48;3;1;22;8;99;1;RS
512652063;1;20/09/2021;25/09/2021;15/01/2022;25/01/2022;21/08/2022;12000000000000;48;3;1;22;8;1;1;PR
514490563;1;15/08/2022;17/08/2022;05/01/2023;20/01/2023;21/04/2023;12000000000000;48;3;1;22;8;1;1;RS
509990978;1;27/06/2020;27/06/2020;15/10/2020;15/10/2020;14/01/2021;12000000000000;48;3;1;22;8;99;1;PR
512284069;1;15/08/2021;20/09/2021;07/01/2022;12/02/2022;15/04/2022;12000000000000;48;3;1;22;8;2;1;RS
512425309;1;20/11/2021;25/11/2021;10/04/2022;20/04/2022;25/07/2022;12000000000000;48;3;1;22;8;3;1;RS
511292207;1;19/02/2021;10/03/2021;27/07/2021;30/08/2021;05/05/2024;12000000000000;24;3;1;22;8;3;1;PR
513373605;1;25/01/2022;31/01/2022;17/05/2022;23/05/2022;15/08/2022;12000000000000;110;3;1;22;3;1;1;PR
512514890;2;01/09/2021;30/09/2021;01/01/2022;31/01/2022;29/07/2022;12000000000000;48;3;1;22;8;6;1;RS
512445552;1;01/10/2021;28/11/2021;19/01/2022;18/03/2022;15/06/2022;12000000000000;48;2;1;22;3;1;1;RS
512260123;1;20/08/2021;20/09/2021;15/02/2022;20/03/2022;12/05/2022;12000000000000;48;3;1;22;8;99;1;RS
512382649;1;10/09/2021;10/10/2021;25/03/2022;25/04/2022;25/07/2022;12000000000000;48;9;1;22;8;99;1;RS
510528460;2;15/08/2020;15/09/2020;10/02/2021;11/04/2021;07/07/2021;12000000000000;48;3;1;22;8;1;1;RS
512470512;1;;;;;20/07/2022;12000000000000;48;2;1;22;0;11;50;RS
514648439;1;08/09/2022;10/09/2022;15/12/2022;30/12/2022;30/03/2023;12000000000000;86;3;4;22;0;99;1;SC
512434468;1;01/08/2021;10/09/2021;01/01/2022;30/01/2022;20/07/2022;12000000000000;48;3;1;22;8;1;1;RS
510728192;1;10/09/2020;20/09/2020;10/01/2021;20/01/2021;19/08/2021;12000000000000;48;3;1;22;8;1;50;SC
512443514;1;01/09/2021;31/10/2021;21/03/2022;21/05/2022;20/07/2022;12000000000000;48;2;1;22;3;1;1;RS
506290616;1;20/02/2018;20/03/2018;15/08/2018;15/09/2018;20/11/2018;12000000000000;48;3;1;22;8;1;1;MS
511317918;1;15/02/2021;25/02/2021;15/06/2021;15/07/2021;03/01/2022;12000000000000;24;3;1;22;8;4;1;PR
513311314;1;08/12/2021;11/12/2021;17/04/2022;20/04/2022;20/06/2022;12000000000000;48;2;1;22;8;2;1;RS
511621705;1;25/04/2021;25/06/2021;15/08/2021;15/10/2021;03/01/2022;12000000000000;24;3;1;22;8;1;50;PR
513450611;1;12/05/2022;15/05/2022;04/10/2022;06/10/2022;03/06/2023;12000000000000;17;3;1;22;8;1;50;PR
509095398;1;20/09/2019;20/10/2019;01/03/2020;20/04/2020;16/01/2021;12000000000000;48;3;1;22;8;99;1;RS
506937444;1;15/09/2018;18/09/2018;18/01/2019;21/01/2019;15/07/2019;12000000000000;48;3;1;22;3;1;1;PR
511538442;1;26/02/2021;27/02/2021;04/06/2021;04/06/2021;15/09/2021;12000000000000;48;3;1;22;3;1;1;PR
511125607;1;15/02/2021;20/02/2021;25/06/2021;30/06/2021;15/02/2022;12000000000000;48;3;1;22;3;1;1;PR
509860125;1;15/06/2020;30/06/2020;25/10/2020;05/11/2020;05/02/2021;12000000000000;24;3;1;22;8;2;50;RS
508613151;1;01/12/2019;10/12/2019;01/04/2020;10/04/2020;10/07/2020;12000000000000;48;3;1;22;8;6;1;RS
514004566;1;20/06/2022;30/06/2022;01/10/2022;25/10/2022;20/03/2023;12000000000000;17;3;1;22;8;2;50;RS
508521132;1;11/05/2019;18/05/2019;28/09/2019;08/10/2019;20/02/2020;12000000000000;24;3;1;22;8;1;1;PR
511015352;1;20/10/2020;05/11/2020;10/03/2021;01/04/2021;17/05/2021;12000000000000;48;2;1;22;8;1;1;SC
507743963;1;10/02/2019;20/02/2019;20/06/2019;30/06/2019;01/10/2019;12000000000000;79;3;1;22;8;1;1;PR
510518735;1;15/11/2020;01/12/2020;20/03/2021;10/04/2021;10/07/2021;12000000000000;48;3;1;22;8;99;1;RS
512682735;1;01/11/2021;01/12/2021;01/04/2022;30/04/2022;20/07/2022;12000000000000;48;3;1;22;8;99;1;RS
512562631;1;20/10/2021;30/11/2021;01/04/2022;25/05/2022;15/07/2022;12000000000000;48;2;1;22;8;2;1;RS
509627954;1;26/02/2020;28/02/2020;26/07/2020;01/08/2020;30/12/2020;12000000000000;48;3;1;22;8;1;50;PR
506117284;1;01/02/2018;20/03/2018;01/07/2018;01/09/2018;20/02/2019;12000000000000;48;3;1;22;8;1;50;PR
506117284;1;01/02/2018;20/03/2018;01/07/2018;01/09/2018;20/02/2019;12000000000000;79;3;1;22;8;1;50;PR
511709425;1;01/06/2021;01/07/2021;19/10/2021;18/11/2021;15/02/2022;12000000000000;17;3;1;22;8;2;1;RS
508800103;1;01/11/2019;10/11/2019;15/04/2020;30/04/2020;28/09/2020;12000000000000;48;3;1;22;8;99;50;RS
512466274;1;20/09/2021;21/09/2021;22/01/2022;23/01/2022;25/04/2022;12000000000000;48;3;1;22;8;1;1;PR
511882086;1;11/05/2021;15/05/2021;18/09/2021;22/09/2021;15/04/2022;12000000000000;24;3;1;22;3;1;50;PR
511994307;1;15/07/2021;30/08/2021;20/11/2021;10/01/2022;20/04/2022;12000000000000;17;1;1;22;0;3;1;SC
506223648;1;15/01/2018;20/02/2018;01/05/2018;30/05/2018;15/08/2019;12000000000000;48;3;1;22;3;3;50;RS
